date,NAME,CAPITAL,name_cn,地区国家,累计确诊,新增确诊
2020-03-21,,,意大利,意大利,47021,5986
2020-03-21,,,印度,印度,195,0
2020-03-21,,,印度尼西亚,印度尼西亚,369,60
2020-03-21,,,英国,英国,3983,706
2020-03-21,,,约旦,约旦,69,13
2020-03-21,,,越南,越南,91,6
2020-03-21,,,赞比亚,赞比亚,2,0
2020-03-21,,,乍得,乍得,1,0
2020-03-21,,,智利,智利,434,92
2020-03-21,,,中非,中非,1,0
2020-03-21,,,中国,中国,81498,82
2020-03-21,,,其他,其他,712,0
2020-03-21,,,被占巴勒斯坦领土,被占巴勒斯坦领土,48,1
2020-03-21,,,波黑,波黑,44,0
2020-03-21,,,圣马丁,圣马丁,5,0
2020-03-21,,,直布罗陀,直布罗陀,10,0
2020-03-21,,,圣巴托洛缪岛,圣巴托洛缪岛,3,0
2020-03-21,,,马提尼克,马提尼克,32,0
2020-03-21,,,法罗群岛,法罗群岛,80,8
2020-03-21,,,马耳他,马耳他,64,11
2020-03-21,,,马尔代夫,马尔代夫,13,0
2020-03-21,,,根西,根西,1,0
2020-03-21,,,法属波利尼西亚,法属波利尼西亚,11,0
2020-03-21,,,泽西岛,泽西岛,12,7
2020-03-21,,,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,1,0
2020-03-21,,,安提瓜和巴布达,安提瓜和巴布达,1,0
2020-03-21,,,马约特岛,马约特岛,4,0
2020-03-21,,,美属维尔京群岛,美属维尔京群岛,3,0
2020-03-21,,,圣卢西亚,圣卢西亚,2,0
2020-03-21,,,塞舌尔,塞舌尔,6,0
2020-03-21,,,荷兰,荷兰,2994,534
2020-03-21,,,蒙塞拉特岛,蒙塞拉特岛,1,0
